family,scientificName,threat,incidence,timing,decline
LORANTHACEAE,"Struthanthus rufo-furfuraceus","2.3.4 Scale Unknown/Unrecorded",local,past;present,habitat
LORANTHACEAE,"Struthanthus rufo-furfuraceus","3.2 Mining & quarrying",regional,past;present;future,
LORANTHACEAE,"Struthanthus rufo-furfuraceus","2.2 Wood & pulp plantations",regional,present;future,
LOGANIACEAE,"Strychnos cerradoensis","1.2 Commercial & industrial areas",local,past;present,habitat
LOGANIACEAE,"Strychnos cerradoensis","2.1 Annual & perennial non-timber crops",local,past;present,habitat;locality
LOGANIACEAE,"Strychnos cerradoensis","8.1.2 Named species",local,past;present;future,locality;habitat
ARECACEAE,"Syagrus werdermannii","9.2 Industrial & military effluents",regional,present;future,habitat
SYMPLOCACEAE,"Symplocos glaberrima","1.3 Tourism & recreation areas",local,past;present;future,habitat
SYMPLOCACEAE,"Symplocos glaberrima","2.3.4 Scale Unknown/Unrecorded",local,past;present;future,habitat
SYMPLOCACEAE,"Symplocos glaberrima","7.1.1 Increase in fire frequency/intensity",regional,present,habitat
SYMPLOCACEAE,"Symplocos glaberrima","8.1.1 Unspecified species",regional,present,habitat;occupancy
SYMPLOCACEAE,"Symplocos glaberrima","5.2 Gathering terrestrial plants",local,present,habitat;occurrence
SYMPLOCACEAE,"Symplocos insolita","1.3 Tourism & recreation areas",local,past;present;future,habitat
SYMPLOCACEAE,"Symplocos insolita","2.3.4 Scale Unknown/Unrecorded",local,past;present;future,habitat
SYMPLOCACEAE,"Symplocos insolita","7.1.1 Increase in fire frequency/intensity",regional,present,habitat
SYMPLOCACEAE,"Symplocos insolita","8.1.1 Unspecified species",local,present,habitat;occupancy
SYMPLOCACEAE,"Symplocos insolita","5.2 Gathering terrestrial plants",local,present,habitat;occurrence
SYMPLOCACEAE,"Symplocos saxatilis","1.3 Tourism & recreation areas",local,past;present;future,habitat
SYMPLOCACEAE,"Symplocos saxatilis","2.3.4 Scale Unknown/Unrecorded",regional,past;present;future,habitat
SYMPLOCACEAE,"Symplocos saxatilis","7.1.1 Increase in fire frequency/intensity",regional,present,habitat
SYMPLOCACEAE,"Symplocos saxatilis","8.1.1 Unspecified species",local,present,habitat;occupancy
SYMPLOCACEAE,"Symplocos saxatilis","5.2 Gathering terrestrial plants",local,present,habitat;occupancy
ERIOCAULACEAE,"Syngonanthus bracteosus","2.1.4 Scale Unknown/Unrecorded",regional,past;present;future,habitat;locality
ERIOCAULACEAE,"Syngonanthus bracteosus","2.2.2 Agro-industry plantations",regional,past;present,locality;habitat
ERIOCAULACEAE,"Syngonanthus bracteosus","2.3.2 Small-holder grazing, ranching or farming",regional,past;present;future,locality;habitat
ERIOCAULACEAE,"Syngonanthus hygrotrichus","1.3 Tourism & recreation areas",regional,past;present;future,habitat;locality
ERIOCAULACEAE,"Syngonanthus hygrotrichus","9.4 Garbage & solid waste",local,present,habitat;locality
ERIOCAULACEAE,"Syngonanthus hygrotrichus","2.3.4 Scale Unknown/Unrecorded",local,past;present;future,habitat
ERIOCAULACEAE,"Syngonanthus hygrotrichus","7.1.1 Increase in fire frequency/intensity",regional,present,habitat
ERIOCAULACEAE,"Syngonanthus hygrotrichus","8.1 Invasive non-native/alien species/diseases",local,present,habitat
ERIOCAULACEAE,"Syngonanthus hygrotrichus","3.2 Mining & quarrying",local,past;present,habitat;locality
ERIOCAULACEAE,"Syngonanthus latifolius","2.3.4 Scale Unknown/Unrecorded",regional,past;present;future,habitat
ERIOCAULACEAE,"Syngonanthus latifolius","2.1.4 Scale Unknown/Unrecorded",regional,past;present;future,habitat
ERIOCAULACEAE,"Syngonanthus latifolius","1.3 Tourism & recreation areas",local,past;present;future,
APOCYNACEAE,"Tassadia geniculata","1.1 Housing & urban areas",local,past;present,habitat;locality
APOCYNACEAE,"Tassadia geniculata","2.1.4 Scale Unknown/Unrecorded",local,present,habitat;locality
APOCYNACEAE,"Tassadia geniculata","2.3.4 Scale Unknown/Unrecorded",local,past;present,habitat;locality
APOCYNACEAE,"Tassadia rizzoana","4.1 Roads & railroads",local,past;present;future,habitat;locality
APOCYNACEAE,"Tassadia rizzoana","2.3.4 Scale Unknown/Unrecorded",regional,present,habitat
BROMELIACEAE,"Tillandsia copynii","2.1.4 Scale Unknown/Unrecorded",regional,present,habitat
BROMELIACEAE,"Tillandsia copynii","2.3.4 Scale Unknown/Unrecorded",regional,present,habitat
BROMELIACEAE,"Tillandsia sprengeliana","1.3 Tourism & recreation areas",local,present,habitat;locality
BROMELIACEAE,"Tillandsia sprengeliana","7.1.1 Increase in fire frequency/intensity",local,present,habitat
MELASTOMATACEAE,"Trembleya rosmarinoides","2 Agriculture & aquaculture",regional,present,habitat;occupancy
COMMELINACEAE,"Tripogandra elata","5.2.1 Intentional use (species being assessed is the target)",local,present,occupancy;occurrence
COMMELINACEAE,"Tripogandra elata","3.2 Mining & quarrying",regional,past;present;future,locality;habitat;occupancy;occurrence
COMMELINACEAE,"Tripogandra elata","3.2 Mining & quarrying",local,past;present;future,locality;habitat;occupancy;occurrence
COMMELINACEAE,"Tripogandra warmingiana","2.1.3 Agro-industry farming",regional,past;present;future,"habitat;occupancy;occurrence;mature individuals"
COMMELINACEAE,"Tripogandra warmingiana","3.2 Mining & quarrying",local,present;future,habitat;occupancy
COMMELINACEAE,"Tripogandra warmingiana","1 Residential & commercial development",local,present;future,"habitat;occupancy;occurrence;mature individuals"
COMMELINACEAE,"Tripogandra warmingiana","2 Agriculture & aquaculture",local,present;future,"habitat;occupancy;occurrence;mature individuals"
COMMELINACEAE,"Tripogandra warmingiana","2.3 Livestock farming & ranching",local,,
TURNERACEAE,"Turnera asymmetrica","2 Agriculture & aquaculture",regional,present,
TURNERACEAE,"Turnera asymmetrica","9.3.3 Herbicides and pesticides",regional,present,
TURNERACEAE,"Turnera cipoensis","8.1 Invasive non-native/alien species/diseases",regional,present,
TURNERACEAE,"Turnera cipoensis","7.1.1 Increase in fire frequency/intensity",regional,present,
TURNERACEAE,"Turnera cipoensis","1.3 Tourism & recreation areas",regional,present,
TURNERACEAE,"Turnera cipoensis","9.3.2 Soil erosion, sedimentation",regional,present,
TURNERACEAE,"Turnera cipoensis","2 Agriculture & aquaculture",local,present,
TURNERACEAE,"Turnera cipoensis","2.3 Livestock farming & ranching",regional,present,habitat
TURNERACEAE,"Turnera coccinea","3.2 Mining & quarrying",regional,present,
TURNERACEAE,"Turnera coccinea","2 Agriculture & aquaculture",regional,present,
TURNERACEAE,"Turnera collotricha","7.1.1 Increase in fire frequency/intensity",regional,present,
TURNERACEAE,"Turnera collotricha","1.3 Tourism & recreation areas",regional,present,
TURNERACEAE,"Turnera collotricha","2.2 Wood & pulp plantations",regional,present,
TURNERACEAE,"Turnera collotricha","3.2 Mining & quarrying",regional,past;present,
TURNERACEAE,"Turnera collotricha","2.3 Livestock farming & ranching",regional,present,
TURNERACEAE,"Turnera collotricha","8.1 Invasive non-native/alien species/diseases",regional,,
TURNERACEAE,"Turnera coriacea","8.1 Invasive non-native/alien species/diseases",regional,present,
TURNERACEAE,"Turnera coriacea","7.1.1 Increase in fire frequency/intensity",regional,present,
TURNERACEAE,"Turnera coriacea","1.3 Tourism & recreation areas",regional,present,
TURNERACEAE,"Turnera coriacea","9.3.2 Soil erosion, sedimentation",regional,present,
TURNERACEAE,"Turnera coriacea","9.4 Garbage & solid waste",regional,present,
TURNERACEAE,"Turnera coriacea","2.3 Livestock farming & ranching",regional,present,habitat;occupancy;occurrence
TURNERACEAE,"Turnera elliptica","2 Agriculture & aquaculture",regional,present,habitat
TURNERACEAE,"Turnera foliosa","3.2 Mining & quarrying",regional,past;present;future,habitat
TURNERACEAE,"Turnera foliosa","2 Agriculture & aquaculture",regional,past;present;future,habitat
TURNERACEAE,"Turnera foliosa","1.1 Housing & urban areas",regional,present;future,habitat;occurrence;occurrence
TURNERACEAE,"Turnera gardneriana","2 Agriculture & aquaculture",regional,past;present;future,
TURNERACEAE,"Turnera gardneriana","3.2 Mining & quarrying",regional,present,
TURNERACEAE,"Turnera gardneriana","7.2 Dams & water management/use",regional,future,
TURNERACEAE,"Turnera ignota","7.1.1 Increase in fire frequency/intensity",regional,present,occupancy
TURNERACEAE,"Turnera ignota","3.2 Mining & quarrying",regional,past,
TURNERACEAE,"Turnera luetzelburgii","1.3 Tourism & recreation areas",regional,present,
TURNERACEAE,"Turnera luetzelburgii","3.2 Mining & quarrying",local,present,
TURNERACEAE,"Turnera luetzelburgii","7.1.1 Increase in fire frequency/intensity",regional,present,
TURNERACEAE,"Turnera luetzelburgii","3.2 Mining & quarrying",regional,present;future,
TURNERACEAE,"Turnera luetzelburgii","9.2.2 Seepage from mining",regional,present;future,
TURNERACEAE,"Turnera luetzelburgii","5.3 Logging & wood harvesting",regional,present,occupancy
TURNERACEAE,"Turnera pinifolia","3.2 Mining & quarrying",local,present,
TURNERACEAE,"Turnera pinifolia","2 Agriculture & aquaculture",regional,past;present,
TURNERACEAE,"Turnera princeps","2 Agriculture & aquaculture",regional,present,
TURNERACEAE,"Turnera princeps","3.2 Mining & quarrying",regional,past,
TURNERACEAE,"Turnera princeps","5.2 Gathering terrestrial plants",local,present,
TURNERACEAE,"Turnera reginae","11.1 Habitat shifting & alteration",regional,past;present;future,
TURNERACEAE,"Turnera reginae","2 Agriculture & aquaculture",regional,present,
TURNERACEAE,"Turnera reginae","9.3.3 Herbicides and pesticides",regional,present,
TURNERACEAE,"Turnera revoluta","8.1 Invasive non-native/alien species/diseases",regional,present,
TURNERACEAE,"Turnera revoluta","7.1.1 Increase in fire frequency/intensity",regional,present,
TURNERACEAE,"Turnera revoluta","1.3 Tourism & recreation areas",regional,present,
TURNERACEAE,"Turnera revoluta","3.2 Mining & quarrying",regional,past;present,
TURNERACEAE,"Turnera revoluta","2.2 Wood & pulp plantations",regional,present,
TURNERACEAE,"Turnera riedeliana","2 Agriculture & aquaculture",regional,present,
TURNERACEAE,"Turnera riedeliana","3.2 Mining & quarrying",regional,present,
VELLOZIACEAE,"Vellozia bradei","1.1 Housing & urban areas",regional,present;future,habitat;occupancy;occurrence
VELLOZIACEAE,"Vellozia bradei","1.3 Tourism & recreation areas",regional,present;future,habitat
VELLOZIACEAE,"Vellozia bradei","2.3 Livestock farming & ranching",regional,present,habitat;occupancy
VELLOZIACEAE,"Vellozia bradei","7.1.1 Increase in fire frequency/intensity",regional,present,habitat;occupancy
VELLOZIACEAE,"Vellozia costata","3.2 Mining & quarrying",regional,past,locality;habitat;occupancy
VELLOZIACEAE,"Vellozia crinita","2.3.4 Scale Unknown/Unrecorded",local,present;future,habitat;occupancy
VELLOZIACEAE,"Vellozia exilis","2.1.3 Agro-industry farming",regional,present,habitat;occupancy
VELLOZIACEAE,"Vellozia exilis","2.3 Livestock farming & ranching",regional,present,habitat;occupancy
VELLOZIACEAE,"Vellozia exilis","7.1.1 Increase in fire frequency/intensity",regional,present,habitat;occupancy
VELLOZIACEAE,"Vellozia graomogolensis","3.2 Mining & quarrying",regional,past;present;future,locality;habitat;occupancy
VELLOZIACEAE,"Vellozia graomogolensis","1.1 Housing & urban areas",regional,present;future,habitat;occupancy;occurrence
VELLOZIACEAE,"Vellozia graomogolensis","1.3 Tourism & recreation areas",regional,present,habitat
VELLOZIACEAE,"Vellozia graomogolensis","2.3 Livestock farming & ranching",regional,present,habitat;occupancy
VELLOZIACEAE,"Vellozia graomogolensis","7.1.1 Increase in fire frequency/intensity",regional,present,habitat;occupancy
VELLOZIACEAE,"Vellozia luteola","3.2 Mining & quarrying",regional,past,locality;habitat;occupancy;occurrence
VELLOZIACEAE,"Vellozia luteola","3.2 Mining & quarrying",regional,past;present;future,locality;habitat;occupancy;occurrence
VELLOZIACEAE,"Vellozia luteola","1.1 Housing & urban areas",regional,present;future,habitat;occupancy
VELLOZIACEAE,"Vellozia luteola","1.3 Tourism & recreation areas",regional,past;present,habitat
VELLOZIACEAE,"Vellozia luteola","2.3 Livestock farming & ranching",regional,past;present,habitat;occupancy
VELLOZIACEAE,"Vellozia luteola","7.1.1 Increase in fire frequency/intensity",regional,past;present,habitat;occupancy
VELLOZIACEAE,"Vellozia maxillarioides","3.2 Mining & quarrying",regional,past,locality;habitat;occupancy;occurrence
VELLOZIACEAE,"Vellozia maxillarioides","1.1 Housing & urban areas",regional,present;future,habitat;occupancy;occurrence
VELLOZIACEAE,"Vellozia maxillarioides","2.3 Livestock farming & ranching",regional,past;present,locality;occupancy
VELLOZIACEAE,"Vellozia maxillarioides","7.1.1 Increase in fire frequency/intensity",regional,present,habitat;occupancy
VELLOZIACEAE,"Vellozia maxillarioides","2.1.4 Scale Unknown/Unrecorded",regional,past,habitat;occupancy
VELLOZIACEAE,"Vellozia prolifera","3.2 Mining & quarrying",regional,past;present;future,locality;habitat;occupancy;occurrence
VELLOZIACEAE,"Vellozia prolifera","1.1 Housing & urban areas",regional,present;future,habitat;occupancy;occurrence
VELLOZIACEAE,"Vellozia prolifera","1.3 Tourism & recreation areas",regional,present,habitat
VELLOZIACEAE,"Vellozia prolifera","2.3 Livestock farming & ranching",regional,past;present,habitat;occupancy
VELLOZIACEAE,"Vellozia prolifera","7.1.1 Increase in fire frequency/intensity",regional,past;present,habitat;occupancy
VELLOZIACEAE,"Vellozia sellowii","3.2 Mining & quarrying",regional,past;present;future,locality;habitat;occupancy;occurrence
VELLOZIACEAE,"Vellozia sellowii","2.3 Livestock farming & ranching",regional,present,habitat;occupancy
VELLOZIACEAE,"Vellozia sellowii","1.2 Commercial & industrial areas",regional,past;present,habitat;occupancy
VELLOZIACEAE,"Vellozia spiralis","3.2 Mining & quarrying",regional,past;present;future,locality;habitat;occupancy;occurrence
VELLOZIACEAE,"Vellozia spiralis","1.1 Housing & urban areas",regional,present;future,habitat;occupancy;occurrence
VELLOZIACEAE,"Vellozia spiralis","1.3 Tourism & recreation areas",regional,present,habitat
VELLOZIACEAE,"Vellozia spiralis","2.3 Livestock farming & ranching",regional,past;present,habitat;occupancy
VELLOZIACEAE,"Vellozia spiralis","7.1.1 Increase in fire frequency/intensity",regional,past;present,habitat;occupancy
VELLOZIACEAE,"Vellozia tillandsioides","2.1.4 Scale Unknown/Unrecorded",regional,past;present,habitat;occupancy;occurrence
VELLOZIACEAE,"Vellozia torquata","2.1.3 Agro-industry farming",regional,present;future,habitat;occupancy;occurrence
VELLOZIACEAE,"Vellozia torquata","3.2 Mining & quarrying",regional,past;present;future,locality;habitat;occupancy;occurrence
VELLOZIACEAE,"Vellozia torquata","5.2.1 Intentional use (species being assessed is the target)",regional,present,"mature individuals"
ASTERACEAE,"Vernonanthura almedae","2.1.4 Scale Unknown/Unrecorded",regional,past;present,habitat
ASTERACEAE,"Vernonanthura almedae","2.3.4 Scale Unknown/Unrecorded",local,past;present,habitat
VOCHYSIACEAE,"Vochysia petraea","7.1 Fire & fire suppression",local,present,habitat
VOCHYSIACEAE,"Vochysia petraea","1.1 Housing & urban areas",local,present,habitat
VOCHYSIACEAE,"Vochysia petraea","1.3 Tourism & recreation areas",local,present,habitat
VOCHYSIACEAE,"Vochysia petraea","2.3.4 Scale Unknown/Unrecorded",local,past;present,habitat
VOCHYSIACEAE,"Vochysia petraea","5.3.1 Intentional use: subsistence/small scale (species being assessed is the target) [harvest]",local,past;present,habitat;occupancy;occurrence
VOCHYSIACEAE,"Vochysia petraea","8.1.2 Named species",local,present,habitat;occupancy
VOCHYSIACEAE,"Vochysia pygmaea","1.3 Tourism & recreation areas",local,present;future,habitat
VOCHYSIACEAE,"Vochysia pygmaea","2.3.4 Scale Unknown/Unrecorded",local,present,habitat
VOCHYSIACEAE,"Vochysia pygmaea","7.1.1 Increase in fire frequency/intensity",local,present,habitat
VOCHYSIACEAE,"Vochysia pygmaea","8.1.1 Unspecified species",local,present,occupancy
VOCHYSIACEAE,"Vochysia pygmaea","5.2 Gathering terrestrial plants",local,present,occurrence
VOCHYSIACEAE,"Vochysia rotundifolia","1.3 Tourism & recreation areas",local,present;future,habitat
VOCHYSIACEAE,"Vochysia rotundifolia","2.3.4 Scale Unknown/Unrecorded",local,past;present,habitat
VOCHYSIACEAE,"Vochysia rotundifolia","7.1.1 Increase in fire frequency/intensity",regional,present,habitat
VOCHYSIACEAE,"Vochysia rotundifolia","8.1 Invasive non-native/alien species/diseases",local,present,habitat
VOCHYSIACEAE,"Vochysia rotundifolia","5.2 Gathering terrestrial plants",local,present,habitat
